puuid,tier,lp,wins,losses,last_updated_utc
TJtyqNNRmLPCiPKOQGwreN3R0qCsXUpXGVt99X8IuPj3VQbvKHn8fvnrE9k2NaBI52trI43zmwZ7nA,master,60,88,31,2026-07-02T10:45:35
5VpuHZ_2rcTp6E1bUF58MxdOEh1WJmkiaRtSmPYm9UcCJjW5wsRDfTItPMGrIZPdY7Oew6NlqMlijA,master,60,67,68,2026-07-02T10:45:35
_5WWxAho4bLXr6Ojh3p7oTjhF3c8w3uaxQFi0ITHrK1U9reeK3lnqzyDOhNhZk01Db38hpRkonscWg,master,60,64,55,2026-07-02T10:45:35
lt3AKVskPY-AhUUkc-b-_aE57duT2m2RIyXzQ80-co6VFJRaCfpwRwDvKBS6p1rVVF7DPCQ8uxZbBw,master,60,64,72,2026-07-02T10:45:35
QGVw0Y0n4dbcBcgwbxa_7RQLj43Qo80Jq-ZTtvyEfhlfsgkDaW_6Ha3dnh_nRpL6mD8vWvCttg1Yfw,master,60,60,45,2026-07-02T10:45:35
oAzNJBjvVpSIsbxMPZDS3gguzWj3R6nA0f9oCN33MNf4R0Rbf63rQhEtEhFZkRyuf9ajg4M-HFn7pg,master,60,59,56,2026-07-02T10:45:35
IigJoF0b7RLrpv31sbykMPnC2k3nTHMUsw_BEOWnBMbvaRZNn0PiBJDRQH14qgbWZoRRW1Rst5mrGw,master,60,56,42,2026-07-02T10:45:35
b-69iZkjdLc4G-OwR87z5Rl9w3CzdXlxCL7_qUiN3qDcmEWZKPyOff177-ac3rCflX05GjzRzJ3AMg,master,60,42,19,2026-07-02T10:45:35
bS_uK-4wfCbKnj7Gdj_oD0rDn_YabUgAlvFVxwC1ba3vcO9NKv318q1w_LysXHHckJ8YzeZgLVDnGA,master,60,35,33,2026-07-02T10:45:35
HeTtkjXSkPBbPdjovkPVqC-AHovYFtpyEMPwN1vVksPfnI2d350iRaKxuVqWvNbrrqUBcMbs-vG7lQ,master,60,33,31,2026-07-02T10:45:35
JnNqdt8e7Fr2cAv8WW74tvOWGQXw1IpJKHviey5AJSeQG6MWLHZrGLewEwj9g-x48Xe77ibseDylaQ,master,60,31,33,2026-07-02T10:45:35
lzwRFHNbgmCgqskXl0pl1TSjGVDfMttjfLhhGin7oU6iv9TyW7ew6MPpGxAyBrYvNlMg689IR7Qz-g,master,60,30,21,2026-07-02T10:45:35
0JVy6PcwHVf6zS27cjVgpgMCNJyvqeVQuX_AGgIxNZ1FaYMxKBYicklXqVdaiwN5-y-lFjotSSk-Qg,master,60,21,7,2026-07-02T10:45:35
vS5QXlIsZULg8Uo7Nrzl02Ae0ojGupi02eLhZ9f6NksYurKikTLcZFfy0w8awpo0OW-hLAsvfar2bg,master,59,168,151,2026-07-02T10:45:35
f4BoTd1_w-syLEFST5edU06Zu-tsj4yEN0V2rXt3TEpKVKcUuL5RrfI42hEDeSLPPHRFlFyavduc1Q,master,59,134,108,2026-07-02T10:45:35
CROH3pQZSe3eWmHlTQSHfyQi7bLzPBchipo_EJ387C67LgbZISYtbGncsZZTjFW4o607zZp-YE5cSw,master,59,98,92,2026-07-02T10:45:35
N5p2kmXwEyL0WJGMyHFbEF9QywuQ9rFcEFPqDoLl_3vLscCYeF4FRxQ2MIkO94TT1psa6U625PQJmQ,master,59,96,100,2026-07-02T10:45:35
qwWIsbImVmbMAHXRhj2b-_m_Jhy5ZK38Ew05ry4jPDhyxOivcXAcF_g4p7XWGpFoGfFf574PbwlU8g,master,59,88,72,2026-07-02T10:45:35
yL-ZOZenEyoy1vw8FfoXoSGzk26M8Gif72iuYqnvW-8kpwJ5Gwuc9T-NSxnldP1_F_hhKd7VdQNi3g,master,59,69,63,2026-07-02T10:45:35
-w_ly2IQLZJWmYnc_lE-lIw2LS8WUwWG7wSl7a_QTPxByLOMJ7cNi3RABY9sxRXFW94tprK5EjOy9g,master,59,28,21,2026-07-02T10:45:35
h4AqhEkOwJRpc11qLJKciN1wIELPnBb7oqH2V_uDLZAC-EN_Q5HMajOgJlLlxx2PhcAWsM_ZaCK1Rg,master,58,177,161,2026-07-02T10:45:35
0beHG1i_omLwa6lsqQLmwqyqhz1_zzKfE0PlWYta1WuU0zyq3kch5SDX2NnCWJ3WQ4nQVGWUjdp2Ig,master,58,122,108,2026-07-02T10:45:35
_iNwn3QQQ9QSIJoa9900hHy43zkyxxR_CsfvR4XgthEsUHbryGHaWa-9kAKkn_Q0BOv-2v6dLmoyAA,master,58,67,56,2026-07-02T10:45:35
1wyFojSiWdwNQY_TXhwcgpGR8ZJpQvkAyK42XpoStg9qjcjZd_2Cb5ct6keM_-wURBGcG2hCF9g9QA,master,58,54,51,2026-07-02T10:45:35
_Side2AU6B0BtWbbeIAtNEi43kQVDf07JVSbuBpPRqgmbhusU0TVj-vjGZtEAJYgSD0i-mL8a9cMHQ,master,58,32,35,2026-07-02T10:45:35
MIHXeyR4kv2xY4sML2_0MSaCAy8SHME53B4Czlut3Ysuzo9OCVVlvui2ndekKHSz-rGpirBL3z2BUw,master,57,287,267,2026-07-02T10:45:35
OCLONJm7TK2v7x9K_hvUCN0qsW6haRRYpzczT4BZwEI9wEwSMM2Bzat750_KOu85IDXxNUM4OdO-rA,master,57,93,92,2026-07-02T10:45:35
L3vV1YtqcrpnzxV027B-zo0JRJctfPW9uNg-1Q-C39l0irz0XzV8xAGNPHSZIc46Jh3TBI-0KLF60Q,master,57,68,53,2026-07-02T10:45:35
sDPIkKKgsgoLKaoKCPvFc0lsuJb-zbGi00968Ckx7eKISyQukuig4DBN7Xre8iGuUCki-doE7EHFBw,master,57,55,55,2026-07-02T10:45:35
T-72yuo0ntilzuBGNjhZe_Q-immV5DIFFjPEZXYUk2fFR1ruritAuYBd_W33Y2HgRQKz6BLbehWvWA,master,57,37,26,2026-07-02T10:45:35
fWOa7IHs093PAv9fGscS0G9xjgo9H5KkTdtmC19KkmSI9lTIjguapLdLog-sMG0PW3Q40XRezoe6lQ,master,56,210,209,2026-07-02T10:45:35
8b27Io8RaTFHwS1K3neRnXQLcDUi8rO3J4kWk0g5azXYWgx7v1w60xxgC79JTulV1FnOz_UcUtRE9g,master,56,147,147,2026-07-02T10:45:35
4sPuJiBKpxaTkeUOBAJ6_HtJ6xEqyRiNDQXebrxPvwuR_7Kq_HE-gPhxV-pSWs0RQ-WCbid3vYYjhw,master,56,129,117,2026-07-02T10:45:35
LATlSCpUb4DdKwysJPlzId-6UiIgg6XFn3p3uiAg4l6sNfQw72Vg7IX9fqsGL1raN1-bMReqnRCGsg,master,56,112,113,2026-07-02T10:45:35
vsdutHxtTzoKF1b2SOWMsLL06a0MOxIZpLvSkvQGgzqLKRIaAXKTpV-O3IWnNGtfYU2z1NP4AYgZUw,master,56,100,88,2026-07-02T10:45:35
2r4dOyF2iJzH4Im-LAEPvygUWA6Pqa53u_Hkttt7fd716QfAiCuR3SVaA5dNoED_BSn14xeTgx3n5A,master,56,89,69,2026-07-02T10:45:35
njOWpcGbNYx4NawiAUVKU7A4KXPjvn0hfHG2HJ0trKT9eU_TjdHyitJW5txWAnb0Saec7CD-qC03pg,master,56,87,80,2026-07-02T10:45:35
WOUXuJxzjeli76bvYwtcxVmgSgHc7dIh5r3AimmVu3Sw05SPD9Uzxwx2hwrfufRbi91kODrf3_CLKQ,master,56,77,72,2026-07-02T10:45:35
1uMaIdo2myJQmDiAq_gDTFFnQt4X6diNqzGpw2Lh8_7GYl18gXkafBsZNQHjRK30iuTFHt1iIklDbg,master,56,53,53,2026-07-02T10:45:35
527_h8Z92C78YEVPmzBhYb8kUpL4V-N1kvHJZjZu0LlaVfCcOwsaTj8aWCXw6HH4SAl8uzpacOj6Qw,master,56,48,53,2026-07-02T10:45:35
402PfxKRacaNrX2YACl-EH9WHRNUIo7ebF_mD_KPG-EZygu6_D-ihlZs2uHNL-dFJvP0oA3Hw2skQA,master,56,35,26,2026-07-02T10:45:35
hnrxli2zk62YZCetR-Gq_mF2-o9UK-C3kojr7N3ij9u7j3hIEieRggCaI58-6JqrtWvSwjcniAt8Hw,master,56,31,28,2026-07-02T10:45:35
fYQEjcK3tkbfh1Fnv74cfpkqNOpWrrRg54rxefKFGOm-x-Io31q1bx33H857PqMr04WFmCHIUTkuSA,master,55,290,299,2026-07-02T10:45:35
j_vJXMdsLynAhnLG6AKD5HIeRdddo3HgU3lHq2ihIE0LAd2GDuqTvLkwmEAf6j6sTm3XZSnYaE8F5A,master,55,159,127,2026-07-02T10:45:35
pGlUU1geeAJ9ZoEI_lz7wbUJDchspTJtrYJ9iFiA3l_Vq-CkUkFWfC7P2mo6TmaQ5ayAQRc5rMbaOQ,master,55,146,124,2026-07-02T10:45:35
rqzOBsrnzO18YhO79Ch0hl9pV54qWE2qM85Dcb21FH-tjFrZeYM8YEVvuS5XeF790G5hhmRXAlpBtQ,master,55,118,70,2026-07-02T10:45:35
FmiYu3EI0mKNjbjmIQ3-wYe3KOysb3qPV5D79JCRyBJbJE60PiG9eGMVPTFbgaFxZBFPn1V8i9KJng,master,55,79,80,2026-07-02T10:45:35
UG3PBR6A6xEo23ZJFOzaFRTtBXutfo524xhySpo_N-45MUN6OmVeJ8hofoef_yCWg-2ZJnwyREuXCg,master,55,73,68,2026-07-02T10:45:35
lNfZd2T6P9gNjOHIv0Ga92R-hd7MochpmpDl0l17L8NmZ_EXvnYo2wYDtBuENh8RL-4SkIRWloTn3g,master,55,72,71,2026-07-02T10:45:35
txWgbeaB5VCBRtmWBmN8iZVJ6VaZy8KGkI5KSQTW0EbXCaN5ep4QjTvrNeC5R9dRM3ZWyoo-pt-vKw,master,55,69,61,2026-07-02T10:45:35
OR6sd4ATMMA7JkMKy7vRlP7QvzILd365IDmUTi0GNNBe3y9aSlpyNQhn-1p2hhWxJKoGscbdAtyq8Q,master,55,60,33,2026-07-02T10:45:35
-YD7Dl-tFiOWpD0_tBfD904KfJXzYinCkoJiott2gd8VaCYdUCOlrPR8FTGxm7Bcm-OK2NnhFs6MsQ,master,55,41,28,2026-07-02T10:45:35
xbFHSb8lCba8C0dfz6ZpHvrxSv_5fQjgGuMd1neofoeblHC7FLsrbRTkmJ8G7NbXDYjBGB3cupmBYw,master,55,40,22,2026-07-02T10:45:35
zmcIZC0dN8RqOliAqTPjAF3WYxCV-7omS5tgPcrxrOutYYfDqCnLiITf160HonBOw7DSR6Ovhoj6VQ,master,55,40,28,2026-07-02T10:45:35
Uk8XqYbJHhoX0HqHWjbJu4YlBy8imRrU9cSix58UJYW17iQCHmGuv-O3HnsXH2nVawYMVMM0rqB4FA,master,55,27,35,2026-07-02T10:45:35
HdI6GM_Ewsmb1PSpKrkE1_QqMah9ohiuCSDSXFxrrapQGnNasLLduCttu5utJ6iCNBR_EB4BAEAClg,master,54,145,122,2026-07-02T10:45:35
0NHOUlP90VnaW6kbyM5w8B2Gdrrv4ABFh50hm2LeNH5ZmZuWbPT_7eDf5filYSMMFeOXF4JAHdK8og,master,54,98,89,2026-07-02T10:45:35
y0OGWjMy7wbIfcx51xkhqyTnAam85ZT9OMlRIB7Lo_4EbF5txaaKZsMegavuv0XIsvYtVVmNz-JU_A,master,54,95,74,2026-07-02T10:45:35
_B2udu8IWdkZG82_b59mfSijS333Iq74ffqOoJ1mycORUtZ_yVLFza0NWu7ZjwKlQqqcO1lRbzMQIg,master,54,57,47,2026-07-02T10:45:35
6yDqorTT1fmSWsIhLRgcw78Ng8794GF9pzIgc5_lsdAXfEqdfN0aznXKW_dFjEimWCGd_b5geKbimA,master,54,23,14,2026-07-02T10:45:35
O3BkRGMckW7R6UddG7TvpxSEIDzl292Ot7LhXeTkR_JuqAjHocnysRWZPBOg6MRv8fcT8LIHVKuG6Q,master,54,20,20,2026-07-02T10:45:35
5ARWw6Z6Xu5fYyoJi6aK__1ViDW4m6F91ayxPl4BK2WNpL6BiOLN-clcxru9OlxhszJdg2cnOc764Q,master,53,87,73,2026-07-02T10:45:35
fIM8qOqXoJW13s0xz7Ui10vF2h4ljgsldTZ_LpIcp_-sMPF0kf95gVwIIz7oPF8gt2k1t4tPxoA9Kg,master,53,62,59,2026-07-02T10:45:35
KNUD774Xj14EC69kcD2ymCBkuxFDdsT7bZUXSjbg59AR5hdk6J4bQ35-howbIWGggFIPP0KfF8kGSw,master,53,61,30,2026-07-02T10:45:35
P1sCxhS7oUd7TETilnjPQoHROMIM9mgW1eYi_tjJjFVf0li4MiOPHjRAF3a0_q2HOWJL6HAkPwlSuQ,master,53,57,56,2026-07-02T10:45:35
5sSx9bJDU0ltmZGZgP4WBBUjQr5YNJ4U0mRYp6eSQVXgkQO23z3KglIFm7R6BLxmVLCI3NeE3Pfg5w,master,53,34,30,2026-07-02T10:45:35
1iwJ9JaQNLKNK8oLubb9-1i_l7jMh2i5J-20s1_GqitAtcVEcHHJBefmKvU-MwKWhzCj9enMnNjzzQ,master,53,17,5,2026-07-02T10:45:35
HTCpW6WNHO9uvCMdKoW0P2mC_87tFSwHzVe0KiHgcD45c-zBsObzqqZmvXHgiJNEkvYUYaGfRd-g5Q,master,52,89,95,2026-07-02T10:45:35
spbVPkYcnq_AbC5CHb1UP16pfCWtV7GB829fjcPBX5IG-bFvz2JC0byTAIH3NiU0-pxYehxRspG_zg,master,52,73,64,2026-07-02T10:45:35
UWiU_dyvhwoGkcOU6q_7dzSM-z4TysuOAj5CJVFBGNM1qReyYcDbEwuocw74CKw2fsAGI_g5HiYopQ,master,52,21,18,2026-07-02T10:45:35
3luZjvOtx2fi9ZJanhOr7ByBnH8e-ZHWYQTFxQvgVnmjFnFGYPsAYFmaHiQuW0Y3PsapOo3CCe5o5Q,master,50,143,131,2026-07-02T10:45:35
D8Kj34AyATDxT-sxR0Y8SPLsLxt9admZ7GWPNz0xuZkDN6zrx1-KLcRp5JMuHgb8NUd52K8OTwM0Ow,master,50,136,124,2026-07-02T10:45:35
8JfMkJAjpqmUw_glGessBAJS2xOMINOw83eZx6yS76xC9bN4iSJqs34R1igW2fz4sC2ZwObohNcb9w,master,50,135,120,2026-07-02T10:45:35
untGibcI241DrcnAElt1dJVG80OtDjHPyu-6w8zYqu_oX11ywQuhYXWXXoXlxAIhsIyBB0z9TJRgtQ,master,50,85,84,2026-07-02T10:45:35
UOVQ30Z9aQCTMi9Pss0kr9Q1mfbp4YPVhguU4V9GYpTwQTRa8mSV0aVjZiqpIDhH-AXemCNNskxLGg,master,50,84,86,2026-07-02T10:45:35
w0qPO4zpN6RChZKuUXCG562NE3LEpNGEYdJ_J1ZpSBidqfMSlBeKxCgFTfuBAgr3mPb7zqurxD4CsA,master,50,73,49,2026-07-02T10:45:35
bxT13YLTtDKWqzWV0Q7cNW9uCWXMzR_laBc6KR-W7yaosyyBmq2iHPYVwihMwVydtjQUvQ9SCGIXjw,master,50,56,49,2026-07-02T10:45:35
KHM4pyfi5_gTE7HAmcPrCFoqs7oTWu6eRmVwyA_pZE3-jqgcPgosd873HPhQ95XEpWU5DtBJ5R7jTQ,master,50,46,24,2026-07-02T10:45:35
yMozk-Xd18D_JkxNuj-Mu7tPb-gCHF48nBZnFlDeJ8PvaGiB45noe7J229HbIqDsuZhg11YeDaynrA,master,50,46,36,2026-07-02T10:45:35
VwdT3jqUUpWct07dTq5WCYfyySE_llcytB6dB4C1nBbCg2rNI0z6iorntuzRcTWjuHbOo_fMZdHh4g,master,50,30,26,2026-07-02T10:45:35
23L1u2YAWAp2VPgWULU8v3UsgJdES5HWdQUoq93ZW6xfmRcPf7qk8pu6oHgSKpFFBZ5oS86Qfu4JUA,master,50,24,12,2026-07-02T10:45:35
jK_rYyDCMArQO7W-9bEOfFzIHIhXWRUszfj-7I4KsI7gLGUP0mXN_XSicjk63oOpZw6inGVMFTuWAA,master,49,139,151,2026-07-02T10:45:35
riE38CX9rYIfBqx3xCJRVWpq0ka8DVtUSdviLqp1y8Id5h50BSrpaAO4eNPBsyZ_wN2nlIR2dTQXgg,master,49,87,73,2026-07-02T10:45:35
YmfivT3SAT-0HdCklnnEhczuqyoi0gVxHQG7NQH1WD7dZdtrUwRgNyu3nSRaPEksArMiMtPUPO72UQ,master,49,52,49,2026-07-02T10:45:35
VwG4k8rjgdDLJ-CGYSNlLGsfS6T8KlGLRGnTFDu1mlOZpSKxpiJLpaacsT0S82j8dXQuH_kO4WGqKA,master,49,30,18,2026-07-02T10:45:35
SG_rd3R4THeKkKnJnhs8vYWDrM283hGwP8XkxsXRdzp37S4oMniE0RPtJL0ZkKBA-PrQrufszHQBbA,master,49,25,10,2026-07-02T10:45:35
9U6Y4iknRZ_KzTxGYTrPEPORSAIb8yXYqfehuFGcUcJm5iGcreD0jJBRB9f1ZkN1aYOB3okelDfNcw,master,48,186,187,2026-07-02T10:45:35
JLVm-zp-wByaDh9Lqi0rGiQgd6g4hmGCvtK6-YNR4Px3zLnUDzQWzNAoqkF1vFcXinxOAURcPgcskQ,master,48,135,111,2026-07-02T10:45:35
5CtM2H0acpnjhmbutj94wvJHVgAuvZ4ZTWibUu4tJpo0b6I8FUjTIWm_QS-JkD7iMFots_NOQppXNw,master,48,108,97,2026-07-02T10:45:35
Ck-62UHzrGjYiom1Ahu2Zcr1FybBItW3lx93zxz6vKnONwG1QI6hMQt5akA5h17HsmLVviA7-AtkDA,master,48,71,54,2026-07-02T10:45:35
mrMS8JayBRGp7GiYL9hP3FYVy75ZIYJkNqW2dfCdnx1193eyeUMQ_eUCFWzUdq_qctMeFFpD7alYag,master,48,60,53,2026-07-02T10:45:35
BBG7jgzQxSul9MLifHaXN0jaatlF0OMeDMqZAX-KowMOhop6qx1LLyEoTODJyCS81dLJJzTOMqGL9g,master,47,121,114,2026-07-02T10:45:35
0mojjPxuCYhsvZ0zG8HQQCxWEtD5J0bIyoKg7tULuyqA3Ho-LDEHfFy5mhG5Up-n4NBURlplMr99cQ,master,47,112,95,2026-07-02T10:45:35
1ATQbc-o0r9XmDWM7-sK7YmHl7895UWbD5Z8_2df2Xo2SB4DaOTQnruuLulkr6z8hwjdLhkrdXRAng,master,47,69,43,2026-07-02T10:45:35
n0HbuESLijuBz1DRnHzglrsxYn_Pedvhpnq-OFuUnBpDUmHbOHRW27XRC5Du8M8oC31t_KcMyniLtQ,master,47,51,48,2026-07-02T10:45:35
W3ItGw_BfUeLsa3vrXyQgfjJxVM061ASjon9iOgMkQK-LEPZPTVlfzUHeVXIwZFA244yIKfFNib_ww,master,47,16,10,2026-07-02T10:45:35
kKRjC7OW8tNQLOgeZ_6pwLR-QXysHd6_iNIVtXfpQEUoo9FTEnllffNXQeHJmiQH92AFUG0kRLU6nw,master,46,112,98,2026-07-02T10:45:35
k_EwT1rTEZMqHQzknojSiNPRGXZIQAtHS7M6SJg7G5Zj6KUX7BFXh_Rcmgl8u1UCLBr_RYArvoLR2w,master,46,100,92,2026-07-02T10:45:35
x3Q9LdBghsaiY8gkUnPnZsalmX8A30eBX3HXj9T4AX7XjrPw7ARSo1nLFmoiS-qyzrWNX6cPhmlb7Q,master,46,75,62,2026-07-02T10:45:35
6gRp97UykgcFiq0i6lCO5Nf_E3XnQJIt4UPSWvJuWz7rt3DSAjYOpmQlIAzfezsTCPHjWtU-jbjw4w,master,46,60,46,2026-07-02T10:45:35
GWrE6xZQ4YjOa2zyse-fCa8elCwWqEqTZC3U4aFwBSZE2KoWuTk1PkSgolcTMfaIsIWb-mKvYtJsZg,master,46,56,44,2026-07-02T10:45:35
l6a-7MRDwumo7Uny84mNIFjCZurqV82T-XtyKOES7FtAlfm4213vectX3aLwaDJbUPYKmo7qxN2_2Q,master,46,40,26,2026-07-02T10:45:35
m5Z-jw2dYdZJBqgBpWdzZBPVFBMzkufTXO03Ay6aiHCOw8itvdZ6yIoBRW_016ZqJRKnW4n6I1wZYg,master,46,35,24,2026-07-02T10:45:35
wXk7EqSBhXi1ghYRocoU1rG8UKdpmvmCiZZOhk0RS9djl3JPpq09ilFNFLlF1vsqsffWn5QajLS0Iw,master,45,144,110,2026-07-02T10:45:35
uPr-eTickHsn2eKgLpHSCbMbvUIVqqco_lScJAy0B7Um68Aj2ov450czyBc2v5espAUDxG9Rub2mcg,master,45,123,99,2026-07-02T10:45:35
eXf8wc8zEzdDwwxpK6WpfvFDW0Nqg0HOsZI4yJIwmo3CmigQolFxt4Cm2IxOKLO3B8snzG_M8wPYCg,master,45,74,64,2026-07-02T10:45:35
9t1b0YKV3r-lkWsiOCcvcj6Mh5lBy5geCQcUMPDwnj4KErINdsnrSlRVXsuU4FmAUIHievLjXAVa0g,master,45,67,49,2026-07-02T10:45:35
hvg5ff-DOpCJH4NryrILlY_6pwXOCpq1DxbjYDTXyDzzyYlMtsVVlEVoWOc-rMEWaQOCEQ8hfoI-Iw,master,45,66,50,2026-07-02T10:45:35
8XIxiqPVSCaNHRhXsMhUvzbhUUH7q79VR0WpC-QcRcqULOVxNOBqY6KK1q_LoHVpQEA8M46E7U5P3Q,master,45,64,43,2026-07-02T10:45:35
C6MEhzMckMF_HTG0ZToCOroV0Zy3cSQwxDNksFkx--zbc0uiLOGDIaiEMt6meV20ZaEYZGY29-B2Hg,master,45,57,34,2026-07-02T10:45:35
jkETUjpmWIARrtIXs7a2E5vlnIxBJtvgNQimh_Mrc2z4HY3f67v1XIr5Uh3QTjNuJoOMDgEn84PeaQ,master,45,57,52,2026-07-02T10:45:35
R0GHCjT9IlG4xpVE5Na6bXS3Qvkac11FLq_qv5cRP_3Y6nj-Ffu2Yv51WaRTudk9YrxziUAtth3Zhw,master,45,56,54,2026-07-02T10:45:35
KZF70DYe_03nuTS5SxR8VKqB2cn4KUwb-JLKX2GvzmBo35Cb_Kq313v9nvW0SoQ2kWm81IMw-dqoZA,master,45,34,34,2026-07-02T10:45:35
mbv7E_uJ19srpq2oUFacZvR6RmScNuOSrdgJo0ROafbYc4NqxmgPL4tQnXvlqiJ515rCiT-tGZko8A,master,45,18,9,2026-07-02T10:45:35
vf1aCmzYp5_UPVU1Lf2sGJtXjx1cRl12FxHTDwRZMZntSyb_PRWFVewY8b9P7dvxEshf271iqMkLRA,master,44,74,74,2026-07-02T10:45:35
QtVnig98finEvU3ErcUiDl5l4a3FbuTruFrU0Ge7P9JyF_F6876E4pCmx_c2nPif-NRXDgt4UGfLhg,master,44,73,69,2026-07-02T10:45:35
2l0hoogQdFtuMNavK_2GjPZvfvueHDqm_Wl4xDk4PS5p1UXcBaFg9K-fHYS_HisBpsrhPC3xj2zplg,master,44,64,35,2026-07-02T10:45:35
Q9IifuYdceK0loHinvIq0eHZ-I8si4Idvv6qPQDVF-EvWdMezSmMS_ewPQOjfdkiGMPYxp3y6MbmhQ,master,44,41,54,2026-07-02T10:45:35
mh1Xoka_TBoicWBIg4z59O1lkSXbIlcgORZ6MBute8tD3BRZlqeFy6XdNt2BdvgmYVCst0O78iXThw,master,44,32,30,2026-07-02T10:45:35
rk32QJqJMbeFZ-sbUIaRmxa2AhPG67cU4d5Gc6koEi6wD9WIKjwvhOIYAVO3z2yBXRH5qeKAMs8lLQ,master,44,25,32,2026-07-02T10:45:35
ZU7p9QJgAJTd9cYWOSy6szHMFPQW6QqMyDEKEvZVS_YIrwwEH1KVGlRdVQ9nDi7tDyqoFrb_csTSig,master,43,300,270,2026-07-02T10:45:35
uFMXTqAaTbrYlNN1uNwsRrkKEtSNTAgNwB4u1pxuMenl-YdeCGvbEWq-kjFb_gAOexNaAFCgahrbPA,master,43,214,203,2026-07-02T10:45:35
vb06M9UUXYfgZJBFnezXFxmr6k-0BQ1D8VC4CyU52OMmYiljXJjvb4LfXln4h20igTkZX_k6zu-OuA,master,43,72,77,2026-07-02T10:45:35
M0BLOu7N2K-iIz6SgNaKodXi46WjU-GlXVFx8QwX2w0YNDiNLWV-KPRmRd-P4q4Gqw-MrhYBfb9S_g,master,43,54,41,2026-07-02T10:45:35
mftzmLN8sQEd6yB0FBhEd8EJ_ObcbmyE2-lVuOVj4YbOBGjaCkA6cxSVl3nV4Ns3hwTM7S6nvNsvLQ,master,43,52,36,2026-07-02T10:45:35
CBrPdpUH4Vm_vG1BX9tq6yKsIQrloh9W8iB8i3InJ8enNY8AeBa6htpORdXkcpoKPLBLngsJZrLPPA,master,43,35,22,2026-07-02T10:45:35
t7yf9rzNjq1YAbn5syTyVKyTpQGhPVTj2aYF-pOE0X902N3KzD9wIxXZM5nVzwdSL1xHYORC_QyZDA,master,43,35,25,2026-07-02T10:45:35
XrV77isEINfCZeMmo9p-CxyKRSUmgcqO285Ez5g8WQuz8wEJm1H5HCnAVkjd5gizLVRN4OEhigsezQ,master,43,33,21,2026-07-02T10:45:35
bZE8T00CcT7brLwMJV4BfZnGBkiee-yX-4Nwjv1cI7yDY1H_34088jM-n_DhvG65KJGLvAAAVwsoWw,master,42,172,190,2026-07-02T10:45:35
5QDonpbk7AlsuzYa2I11WHiBvN_COmKVPxITWWUS4kF75Ngya9pEeaBOi39k4bLU7GrgbP-ND54Lrw,master,42,47,43,2026-07-02T10:45:35
DBfgLnUluByfWfbOPQF1FsR2CgLSjTgTFL9zFeGuRVpjBS2WAXfW_eTeShO4HQVLiK99MXeMUjClrA,master,42,35,31,2026-07-02T10:45:35
8gvIcscOyJtM5njgOrrpwC61IK0EPy_fu9UA9XCvpVm0UHdWxPnD0vgSNa0hqsBp3gH5fgDcBTYaYA,master,42,31,24,2026-07-02T10:45:35
BRlZSzr6bdTwn2Fwu6RqejnwvTpLGdHcJ6M9w2LdnTuwz7zEbXwAjk56U6QA12NiJyMm9yPISGRHtg,master,41,174,151,2026-07-02T10:45:35
BabrUlcVrQihih0W5ZoxYnSx_8tBX7fnRLKrVGqbiPhfzi8aCFJ5BMhaSC9474iKb8Pjm5m_4jUg6Q,master,41,72,50,2026-07-02T10:45:35
h83WbdLpbLOAA9rYhr1ojTpqW2CQOfTXhS8AAvvPeSZGG1xNYbzUjf_Uxobwk8m41p75NSXaqRe41w,master,41,21,20,2026-07-02T10:45:35
B4V9VNlyw3HfEKtFQH7vSyWIm6YDii2YxDTfayyV-f_l4ZkkovqmpnN0DOL0zayR6AC6xW5HNHV8bg,master,40,184,190,2026-07-02T10:45:35
tQY6M6UNqpRlmjIj_on7nT-EpYOCTEdyBStlfAbdhVaxyh6-IZdeuK5ZQgZSumnW7abn-3efcs_loA,master,40,87,55,2026-07-02T10:45:35
A-bAsdEwB8eRnMR72W0qyIDOHPXK-KIkTbH7LKnHWQfpu3lpXKRCUko03Y7ZLaD_w0_m7c_0orXYtA,master,40,74,47,2026-07-02T10:45:35
xoPHuf2486ySydP2X36o3wGLrohIeibFhlSHlTmNMj8xHfv9kY4qwb0dUbEunYsTho4KsOdWpEcDsg,master,40,70,53,2026-07-02T10:45:35
ZAvr9tisSHavbW1qzdn35ZX1s2lYVxAns5ybKGmG9fPSi8yoCf1_KvZS9gY3cgqkKgtSCLgiFCPdfA,master,40,70,60,2026-07-02T10:45:35
EXJ19ZR7njXNp-odYdkwjvX9T-38M8H4ZGaU36kYmkxbOCq7Hk6eH-xFgsVOr6XAE8UCOaualDPLcQ,master,40,55,45,2026-07-02T10:45:35
Dd0utW60yNHgfMRBsz83Zy7uuDnmRBVNw1xKFLPay9Kx5_Dy3VjO2ec8QJPOZF5nP_18Mpt-XYHszQ,master,40,53,46,2026-07-02T10:45:35
oR57SKg1G-s1zeah2rX7PAkWzlk58jn1rg7ryML1I7ZYXbb2B3g4lk_WopU63SLovuKm0LcKVrJt0Q,master,40,51,39,2026-07-02T10:45:35
9nsW4R4Puyq4TRdNsgm5lfH5yzGiYse9akI5mWDVbuFsgJQuyxOm_f0ze939A0b0jt9MkIU32ob-Jw,master,40,49,33,2026-07-02T10:45:35
9KMwlzEjg1r3wUAlDAuCgZFpDTPvI5oTPEIpyf6JttN8fD9qscXanD5-ECSiuDh_hFLBjmQ45vMsfQ,master,40,40,40,2026-07-02T10:45:35
